"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:0045333","GO:0045333","cellular respiration","4/53","160/23174",0.000492488701046019,0.00757563501903141,0.00523999846004588,"Gpd1/Pdhb/Pdha1/Cs",4,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","2/53","15/23174",0.00052869189869095,0.0080535688256903,0.00557058096627869,"Acsl1/Dgat2",2,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","3/53","70/23174",0.00055487324069984,0.00837111648709663,0.00579022582147303,"Tkt/Pgd/Rbp4",3,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","6/53","456/23174",0.000589663576731615,0.0088112585894467,0.00609466814646912,"Gpd1/Csde1/Nudt4/Tob1/Ldha/Vegfa",6,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0009060","GO:0009060","aerobic respiration","3/53","72/23174",0.000602596942556234,0.00884702643451813,0.00611940844251329,"Pdhb/Pdha1/Cs",3,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0019682","GO:0019682","glyceraldehyde-3-phosphate metabolic process","2/53","16/23174",0.000603334498721122,0.00884702643451813,0.00611940844251329,"Tkt/Pgd",2,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0046942","GO:0046942","carboxylic acid transport","5/53","301/23174",0.000616179554696117,0.00895171964183526,0.00619182379036742,"Acsl1/Slc25a1/Mpc1/Rbp4/Psap",5,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0015849","GO:0015849","organic acid transport","5/53","302/23174",0.000625476404925402,0.00900341724154088,0.00622758255410999,"Acsl1/Slc25a1/Mpc1/Rbp4/Psap",5,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0046700","GO:0046700","heterocycle catabolic process","6/53","462/23174",0.000631428610829548,0.00900646809446874,0.00622969280158147,"Gpd1/Csde1/Nudt4/Tob1/Ldha/Vegfa",6,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0048732","GO:0048732","gland development","6/53","467/23174",0.000667961001404588,0.00944171901985405,0.00653075194355743,"Fasn/Scd1/Aacs/Igfbp5/Psap/Vegfa",6,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0008210","GO:0008210","estrogen metabolic process","2/53","17/23174",0.000682777930630482,0.00956498726035024,0.00661601547443635,"Comt/Sult1a1",2,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0002262","GO:0002262","myeloid cell homeostasis","4/53","176/23174",0.000704327944021618,0.0097795623377869,0.00676443512143725,"B2m/Sod1/Hspa9/Vegfa",4,"Adipose","Adipose_Adipocyte","Adipocyte","down"
"GO:0030198","GO:0030198","extracellular matrix organization","16/67","273/23174",5.81195590923968e-17,1.20191248203076e-13,7.54942483368606e-14,"Postn/Lum/Col14a1/Sfrp2/Dpt/Eln/Mmp2/Antxr1/Col5a3/Col1a1/Dpp4/Smpd3/Sh3pxd2b/Tnfrsf11b/Plod2/Ptx3",16,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0043062","GO:0043062","extracellular structure organization","16/67","317/23174",6.16761659031642e-16,6.37731555438718e-13,4.00570466971077e-13,"Postn/Lum/Col14a1/Sfrp2/Dpt/Eln/Mmp2/Antxr1/Col5a3/Col1a1/Dpp4/Smpd3/Sh3pxd2b/Tnfrsf11b/Plod2/Ptx3",16,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060348","GO:0060348","bone development","11/67","228/23174",5.2022024018736e-11,3.5860515223582e-08,2.25246237330247e-08,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Sfrp4/Col1a1/Smpd3/Myoc/Sh3pxd2b/Gja1/Thbs1",11,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030199","GO:0030199","collagen fibril organization","7/67","54/23174",1.9456719303923e-10,1.00591238801282e-07,6.31831358448446e-08,"Lum/Col14a1/Sfrp2/Dpt/Col5a3/Col1a1/Plod2",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060349","GO:0060349","bone morphogenesis","8/67","118/23174",1.80442263030096e-09,7.46309199892478e-07,4.68770005429766e-07,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Sfrp4/Col1a1/Smpd3/Thbs1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048705","GO:0048705","skeletal system morphogenesis","10/67","262/23174",4.04627173258607e-09,1.394614990498e-06,8.75982336493195e-07,"Col14a1/Sfrp2/Tgfbr2/Mmp2/Col6a3/Sfrp4/Col1a1/Smpd3/Sh3pxd2b/Thbs1",10,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","6/67","52/23174",8.51802912479993e-09,2.51646917572661e-06,1.58063878797039e-06,"Col14a1/Tgfbr2/Col6a3/Col1a1/Smpd3/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","10/67","355/23174",7.16638903676666e-08,1.79182475613129e-05,1.12547681414335e-05,"Sfrp2/Tgfbr2/Meg3/Gpc3/Nbl1/Sfrp4/Ltbp4/Smpd3/Tmem100/Thbs1",10,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048640","GO:0048640","negative regulation of developmental growth","7/67","127/23174",8.31840432114847e-08,1.79182475613129e-05,1.12547681414335e-05,"Sema3c/Sfrp2/Tgfbr2/Pi16/Ptprs/Gja1/Sema3d",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060350","GO:0060350","endochondral bone morphogenesis","6/67","76/23174",8.66452976852657e-08,1.79182475613129e-05,1.12547681414335e-05,"Col14a1/Tgfbr2/Col6a3/Col1a1/Smpd3/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0045926","GO:0045926","negative regulation of growth","9/67","280/23174",1.11846642108058e-07,2.1027168716315e-05,1.32075364939085e-05,"Sema3c/Sfrp2/Igfbp5/Tgfbr2/Pi16/Gpc3/Ptprs/Gja1/Sema3d",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001503","GO:0001503","ossification","10/67","381/23174",1.3823704412103e-07,2.38228506035241e-05,1.49635537232764e-05,"Sfrp2/Igfbp5/Mmp2/Clec3b/Gpc3/Col1a1/Smpd3/Myoc/Sh3pxd2b/Gja1",10,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0002063","GO:0002063","chondrocyte development","5/67","45/23174",1.93847012624926e-07,2.80475646312334e-05,1.76171713096519e-05,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Smpd3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035265","GO:0035265","organ growth","8/67","215/23174",1.96449693991149e-07,2.80475646312334e-05,1.76171713096519e-05,"Col14a1/Tgfbr2/Pi16/Col6a3/Smpd3/Esr1/Gja1/Thbs1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048638","GO:0048638","regulation of developmental growth","10/67","399/23174",2.11748054506776e-07,2.80475646312334e-05,1.76171713096519e-05,"Sema3c/Col14a1/Sfrp2/Tgfbr2/Pi16/Ptprs/Sh3pxd2b/Gja1/Sema3d/Cxcl12",10,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0098868","GO:0098868","bone growth","5/67","46/23174",2.17002434284204e-07,2.80475646312334e-05,1.76171713096519e-05,"Col14a1/Tgfbr2/Col6a3/Smpd3/Thbs1",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0051271","GO:0051271","negative regulation of cellular component movement","9/67","315/23174",3.02609142969818e-07,3.68115122153872e-05,2.31219617600468e-05,"Sema3c/Sfrp2/Igfbp5/Nbl1/Il33/Thy1/Sema3d/Cxcl12/Thbs1",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003433","GO:0003433","chondrocyte development involved in endochondral bone morphogenesis","4/67","22/23174",4.4876596347241e-07,4.9891809295627e-05,3.13379276548935e-05,"Col14a1/Tgfbr2/Col6a3/Smpd3",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0040013","GO:0040013","negative regulation of locomotion","9/67","331/23174",4.58387029311853e-07,4.9891809295627e-05,3.13379276548935e-05,"Sema3c/Sfrp2/Igfbp5/Nbl1/Il33/Thy1/Sema3d/Cxcl12/Thbs1",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048588","GO:0048588","developmental cell growth","8/67","258/23174",7.8329110476551e-07,8.09923002327537e-05,5.08726959621389e-05,"Postn/Sema3c/Col14a1/Tgfbr2/Pi16/Ptprs/Sema3d/Cxcl12",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","8/67","268/23174",1.0422502088446e-06,0.00010263683009003,6.44680079054756e-05,"Postn/Sema3c/Sfrp2/Tgfbr2/Ptprs/Esr1/Sema3d/Cxcl12",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060485","GO:0060485","mesenchyme development","8/67","272/23174",1.16460503003193e-06,0.000109472872823001,6.87618472277223e-05,"Sema3c/Sfrp2/Tgfbr2/Col1a1/Gja1/Tmem100/Sema3d/Thbs1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003413","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","4/67","29/23174",1.43507689680279e-06,0.000129032131416877,8.10473634166887e-05,"Col14a1/Tgfbr2/Col6a3/Smpd3",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0061448","GO:0061448","connective tissue development","8/67","282/23174",1.52534880402697e-06,0.000131434221946991,8.25561589547933e-05,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Col1a1/Smpd3/Sh3pxd2b/Thbs1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0051216","GO:0051216","cartilage development","7/67","209/23174",2.41327716089596e-06,0.000199626286749313,0.000125388800696657,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Col1a1/Smpd3/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048762","GO:0048762","mesenchymal cell differentiation","7/67","216/23174",3.00127380284666e-06,0.000238716700934111,0.000149942181081489,"Sema3c/Sfrp2/Tgfbr2/Col1a1/Gja1/Tmem100/Sema3d",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","7/67","221/23174",3.49078557167858e-06,0.000258897727907364,0.000162618240984265,"Sema3c/Sfrp2/Tgfbr2/Gpc3/Esr1/Adamts16/Cxcl12",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003417","GO:0003417","growth plate cartilage development","4/67","36/23174",3.50538509739178e-06,0.000258897727907364,0.000162618240984265,"Col14a1/Tgfbr2/Col6a3/Thbs1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001558","GO:0001558","regulation of cell growth","9/67","429/23174",3.88437666336461e-06,0.000276996239304759,0.000173986236028745,"Sema3c/Col14a1/Sfrp2/Igfbp5/Pi16/Ptprs/Gja1/Sema3d/Cxcl12",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0033002","GO:0033002","muscle cell proliferation","7/67","234/23174",5.08412525076576e-06,0.000350465700619453,0.000220133703840173,"Igfbp5/Tgfbr2/Mmp2/Smpd3/Esr1/Gja1/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0031589","GO:0031589","cell-substrate adhesion","8/67","337/23174",5.6924271882525e-06,0.000379739981461489,0.00023852139729384,"Postn/Antxr1/Col5a3/Col1a1/Sned1/Myoc/Thy1/Thbs1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001763","GO:0001763","morphogenesis of a branching structure","7/67","240/23174",6.00156650398934e-06,0.000387851235320311,0.000243616219273778,"Sema3c/Sfrp2/Tgfbr2/Gpc3/Esr1/Adamts16/Cxcl12",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003416","GO:0003416","endochondral bone growth","4/67","43/23174",7.23313979070806e-06,0.000453276760217705,0.000284711148380662,"Col14a1/Tgfbr2/Col6a3/Thbs1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","6/67","163/23174",7.72976879794701e-06,0.000470151819828071,0.000295310671723424,"Igfbp5/Tgfbr2/Mmp2/Smpd3/Esr1/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060537","GO:0060537","muscle tissue development","9/67","471/23174",8.24669570727004e-06,0.000476134031248502,0.000299068204499975,"Sema3c/Col14a1/Igfbp5/Tgfbr2/Eln/Meg3/Pi16/Csrp2/Gja1",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030509","GO:0030509","BMP signaling pathway","6/67","165/23174",8.28860015713059e-06,0.000476134031248502,0.000299068204499975,"Sfrp2/Gpc3/Nbl1/Sfrp4/Smpd3/Tmem100",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048659","GO:0048659","smooth muscle cell proliferation","6/67","168/23174",9.18789272148339e-06,0.00051352870670345,0.000322556461402859,"Igfbp5/Tgfbr2/Mmp2/Smpd3/Esr1/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","5/67","98/23174",9.57463430978129e-06,0.000521061677700729,0.000327288053691693,"Sfrp2/Gpc3/Sfrp4/Col1a1/Sox4",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0010771","GO:0010771","negative regulation of cell morphogenesis involved in differentiation","5/67","99/23174",1.00614962506723e-05,0.000530012695510583,0.000332910346258811,"Postn/Sema3c/Ptprs/Thy1/Sema3d",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090197","GO:0090197","positive regulation of chemokine secretion","3/67","15/23174",1.02516962381157e-05,0.000530012695510583,0.000332910346258811,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0071772","GO:0071772","response to BMP","6/67","176/23174",1.19785042668142e-05,0.000577769246288457,0.000362907080280951,"Sfrp2/Gpc3/Nbl1/Sfrp4/Smpd3/Tmem100",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0071773","GO:0071773","cellular response to BMP stimulus","6/67","176/23174",1.19785042668142e-05,0.000577769246288457,0.000362907080280951,"Sfrp2/Gpc3/Nbl1/Sfrp4/Smpd3/Tmem100",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030336","GO:0030336","negative regulation of cell migration","7/67","267/23174",1.20135771713751e-05,0.000577769246288457,0.000362907080280951,"Sfrp2/Igfbp5/Nbl1/Il33/Thy1/Cxcl12/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090196","GO:0090196","regulation of chemokine secretion","3/67","16/23174",1.2591367237318e-05,0.000591794260153948,0.00037171643949403,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060562","GO:0060562","epithelial tube morphogenesis","8/67","378/23174",1.31127465789512e-05,0.000602603553894914,0.000378505948033353,"Sfrp2/Tgfbr2/Gpc3/Esr1/Gja1/Adamts16/Sox4/Cxcl12",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","5/67","106/23174",1.40356551686377e-05,0.000630994236711798,0.000396338637942766,"Igfbp5/Tgfbr2/Mmp2/Smpd3/Thbs1",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003007","GO:0003007","heart morphogenesis","7/67","276/23174",1.48840813433904e-05,0.000637709785445392,0.000400556792853311,"Sema3c/Sfrp2/Tgfbr2/Gja1/Tmem100/Sox4/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090195","GO:0090195","chemokine secretion","3/67","17/23174",1.52578872701646e-05,0.000637709785445392,0.000400556792853311,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","5/67","108/23174",1.53698418475246e-05,0.000637709785445392,0.000400556792853311,"Tgfbr2/Smpd3/Esr1/Thbs1/Ptx3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","6/67","184/23174",1.54185151219872e-05,0.000637709785445392,0.000400556792853311,"Sfrp2/Tgfbr2/Gpc3/Esr1/Adamts16/Cxcl12",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000146","GO:2000146","negative regulation of cell motility","7/67","280/23174",1.63306479147713e-05,0.000662191762504845,0.000415934355558882,"Sfrp2/Igfbp5/Nbl1/Il33/Thy1/Cxcl12/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0007162","GO:0007162","negative regulation of cell adhesion","7/67","283/23174",1.74903042510225e-05,0.000695575945982971,0.000436903551533639,"Postn/Il4ra/Mmp2/Col1a1/Myoc/Cxcl12/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0050922","GO:0050922","negative regulation of chemotaxis","4/67","54/23174",1.8098026952295e-05,0.000706164523346152,0.000443554424213149,"Sema3c/Nbl1/Sema3d/Thbs1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","4/67","55/23174",1.94751445750158e-05,0.000745825907058014,0.000468466440654377,"Sfrp2/Gpc3/Sfrp4/Myoc",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030308","GO:0030308","negative regulation of cell growth","6/67","194/23174",2.07977407839896e-05,0.000781995053478007,0.00049118492109939,"Sema3c/Sfrp2/Pi16/Ptprs/Gja1/Sema3d",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001649","GO:0001649","osteoblast differentiation","6/67","199/23174",2.40043003958257e-05,0.000886444521760134,0.000556791479106182,"Sfrp2/Igfbp5/Col1a1/Myoc/Sh3pxd2b/Gja1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0002685","GO:0002685","regulation of leukocyte migration","6/67","201/23174",2.53934013314549e-05,0.000912245922417239,0.000572997795104791,"Nbl1/Il33/Smpd3/Thy1/Cxcl12/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0002062","GO:0002062","chondrocyte differentiation","5/67","120/23174",2.55852338008703e-05,0.000912245922417239,0.000572997795104791,"Col14a1/Sfrp2/Tgfbr2/Col6a3/Smpd3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0007160","GO:0007160","cell-matrix adhesion","6/67","203/23174",2.68465297900936e-05,0.000940993620439212,0.000591054732577618,"Postn/Col5a3/Sned1/Myoc/Thy1/Thbs1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","4/67","61/23174",2.94136517647802e-05,0.00101379053082609,0.000636779759258575,"Postn/Col1a1/Myoc/Thbs1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","6/67","208/23174",3.07739381875185e-05,0.00104328695363587,0.000655306984010316,"Sema3c/Sfrp2/Tgfbr2/Gpc3/Esr1/Tnfrsf11b",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003418","GO:0003418","growth plate cartilage chondrocyte differentiation","3/67","22/23174",3.41987914619616e-05,0.00114069517327962,0.000716490809237023,"Col14a1/Tgfbr2/Col6a3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","5/67","130/23174",3.75829562034385e-05,0.00123367545124938,0.000774893365999049,"Sfrp2/Gpc3/Sfrp4/Col1a1/Sox4",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","5/67","133/23174",4.19184933129336e-05,0.00135449131517417,0.000850779946515791,"Sfrp2/Tgfbr2/Col1a1/Gja1/Tmem100",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0050771","GO:0050771","negative regulation of axonogenesis","4/67","67/23174",4.26427036966478e-05,0.00135669401914873,0.000852163503832606,"Sema3c/Ptprs/Thy1/Sema3d",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","3/67","25/23174",5.07600151931453e-05,0.00159048047605188,0.000999008911456798,"Sfrp2/Gpc3/Sfrp4",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","7/67","336/23174",5.21931681386761e-05,0.00161097718971317,0.00101188325975061,"Sema3c/Nbl1/Ptprs/Gja1/Sema3d/Thbd/Thbs1",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","7/67","338/23174",5.4181168327989e-05,0.00164774494268061,0.00103497773555323,"Postn/Sema3c/Ptprs/Myoc/Thy1/Sema3d/Cxcl12",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:00487321","GO:0048732","gland development","8/67","467/23174",5.89693494512528e-05,0.00176737122703175,0.00111011712010444,"Sema3c/Igfbp5/Tgfbr2/Meg3/Mmp2/Cdkn1c/Esr1/Gja1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0031099","GO:0031099","regeneration","5/67","145/23174",6.32646191171932e-05,0.00185037894022369,0.00116225573258477,"Mmp2/Ptprs/Gja1/Thy1/Cxcl12",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1903532","GO:1903532","positive regulation of secretion by cell","8/67","472/23174",6.35284839245079e-05,0.00185037894022369,0.00116225573258477,"Postn/Il4ra/Il33/Smpd3/Gja1/Oxct1/Sox4/Cxcl12",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","4/67","77/23174",7.36731224656785e-05,0.00210473136014428,0.00132201898524791,"Col14a1/Tgfbr2/Pi16/Gja1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
