"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:0035107","GO:0035107","appendage morphogenesis","7/61","175/23174",3.84249702161218e-07,0.000109319040264867,7.35467412382262e-05,"Sfrp2/Sema3c/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035108","GO:0035108","limb morphogenesis","7/61","175/23174",3.84249702161218e-07,0.000109319040264867,7.35467412382262e-05,"Sfrp2/Sema3c/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0045926","GO:0045926","negative regulation of growth","8/61","280/23174",6.95250491934011e-07,0.000169541798533051,0.00011406290025564,"Tgfbr2/Igfbp5/Plac8/Sfrp2/Pi16/Sema3c/Gja1/Gpc3",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048736","GO:0048736","appendage development","7/61","201/23174",9.76223177373673e-07,0.000178142972961903,0.000119849525792517,"Sfrp2/Sema3c/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060173","GO:0060173","limb development","7/61","201/23174",9.76223177373673e-07,0.000178142972961903,0.000119849525792517,"Sfrp2/Sema3c/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048640","GO:0048640","negative regulation of developmental growth","6/61","127/23174",1.04360265355538e-06,0.000178142972961903,0.000119849525792517,"Tgfbr2/Plac8/Sfrp2/Pi16/Sema3c/Gja1",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","5/61","77/23174",1.82624812029774e-06,0.00027401681354474,0.000184350719068425,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030326","GO:0030326","embryonic limb morphogenesis","6/61","143/23174",2.08682986296522e-06,0.00027401681354474,0.000184350719068425,"Sfrp2/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","6/61","143/23174",2.08682986296522e-06,0.00027401681354474,0.000184350719068425,"Sfrp2/Gja1/Osr2/Hoxc10/Gpc3/Zbtb16",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060348","GO:0060348","bone development","7/61","228/23174",2.26070637029858e-06,0.000275644698149977,0.000185445913533515,"Tgfbr2/Sfrp2/Gja1/Col14a1/Osr2/Myoc/Sfrp4",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0014706","GO:0014706","striated muscle tissue development","9/61","448/23174",2.47789012013195e-06,0.000281983895671016,0.000189710745337822,"Meg3/Tgfbr2/Eln/Pi16/Sema3c/Gja1/Col14a1/Wnt2/Atf3",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0071514","GO:0071514","genetic imprinting","4/61","37/23174",2.68841982514852e-06,0.00028252123721747,0.000190072253448192,"Xist/Meg3/Cdkn1c/Kcnq1ot1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060420","GO:0060420","regulation of heart growth","5/61","84/23174",2.81362684985179e-06,0.00028252123721747,0.000190072253448192,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0007389","GO:0007389","pattern specification process","9/61","467/23174",3.4758041073537e-06,0.000329622089514042,0.000221760367317128,"Tgfbr2/Sfrp2/Sema3c/Gja1/Wnt2/Hoxc10/Nbl1/Gpc3/Zbtb16",9,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","5/61","101/23174",6.97617734109151e-06,0.0006267544590128,0.000421662575021099,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1901861","GO:1901861","regulation of muscle tissue development","6/61","179/23174",7.62348478857862e-06,0.000627514546514421,0.000422173940275173,"Tgfbr2/Igfbp5/Pi16/Gja1/Col14a1/Wnt2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090197","GO:0090197","positive regulation of chemokine secretion","3/61","15/23174",7.71986261089798e-06,0.000627514546514421,0.000422173940275173,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055017","GO:0055017","cardiac muscle tissue growth","5/61","105/23174",8.4362534210132e-06,0.000654576572257706,0.00044038050154667,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090196","GO:0090196","regulation of chemokine secretion","3/61","16/23174",9.48355154130922e-06,0.000679561215679297,0.000457189459073236,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048638","GO:0048638","regulation of developmental growth","8/61","399/23174",9.55446348933985e-06,0.000679561215679297,0.000457189459073236,"Tgfbr2/Plac8/Sfrp2/Pi16/Sema3c/Gja1/Col14a1/Wnt2",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0090195","GO:0090195","chemokine secretion","3/61","17/23174",1.14941477829042e-05,0.000784820410616697,0.00052800485183783,"Postn/Il4ra/Il33",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030199","GO:0030199","collagen fibril organization","4/61","54/23174",1.24500954842477e-05,0.000796329113828451,0.000535747580049234,"Lum/Sfrp2/Col14a1/Aebp1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060419","GO:0060419","heart growth","5/61","114/23174",1.25957153329632e-05,0.000796329113828451,0.000535747580049234,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","4/61","55/23174",1.34002118305555e-05,0.000816934342669936,0.000549610191997596,"Sfrp2/Gpc3/Myoc/Sfrp4",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0007517","GO:0007517","muscle organ development","8/61","424/23174",1.48241008058953e-05,0.000819997265097853,0.000551670839097067,"Meg3/Tgfbr2/Eln/Pi16/Gja1/Col14a1/Wnt2/Atf3",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0046620","GO:0046620","regulation of organ growth","5/61","118/23174",1.48915730627027e-05,0.000819997265097853,0.000551670839097067,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060349","GO:0060349","bone morphogenesis","5/61","118/23174",1.48915730627027e-05,0.000819997265097853,0.000551670839097067,"Tgfbr2/Sfrp2/Col14a1/Osr2/Sfrp4",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0002062","GO:0002062","chondrocyte differentiation","5/61","120/23174",1.61554591639068e-05,0.000861792774774651,0.000579789669336259,"Tgfbr2/Sfrp2/Col14a1/Osr2/Zbtb16",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","6/61","208/23174",1.79047057250927e-05,0.000926161596143431,0.000623095181693019,"Tgfbr2/Sfrp2/Sema3c/Esr1/Wnt2/Gpc3",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0051271","GO:0051271","negative regulation of cellular component movement","7/61","315/23174",1.86590296364093e-05,0.000936793046745607,0.000630247719297911,"Igfbp5/Sfrp2/Sema3c/Nbl1/Nav3/Fbln1/Il33",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035265","GO:0035265","organ growth","6/61","215/23174",2.15810365176922e-05,0.00103146400453937,0.00069393964724352,"Tgfbr2/Pi16/Gja1/Col14a1/Esr1/Wnt2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:00000281","GO:0000028","ribosomal small subunit assembly","3/61","21/23174",2.23130934308485e-05,0.00103146400453937,0.00069393964724352,"Rps27/Rpl38/Rps28",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048608","GO:0048608","reproductive structure development","8/61","449/23174",2.23574505963425e-05,0.00103146400453937,0.00069393964724352,"Xist/Mmp2/Cdkn1c/Sfrp2/Gja1/Esr1/Wnt2/Ptx3",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0061458","GO:0061458","reproductive system development","8/61","453/23174",2.38191205177702e-05,0.00103546068494772,0.000696628500155989,"Xist/Mmp2/Cdkn1c/Sfrp2/Gja1/Esr1/Wnt2/Ptx3",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030324","GO:0030324","lung development","6/61","219/23174",2.39406540172733e-05,0.00103546068494772,0.000696628500155989,"Meg3/Tgfbr2/Igfbp5/Wnt2/Gpc3/Klf2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","6/61","221/23174",2.51960347450813e-05,0.00103546068494772,0.000696628500155989,"Tgfbr2/Sfrp2/Sema3c/Esr1/Wnt2/Gpc3",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0040013","GO:0040013","negative regulation of locomotion","7/61","331/23174",2.56287818551907e-05,0.00103546068494772,0.000696628500155989,"Igfbp5/Sfrp2/Sema3c/Nbl1/Nav3/Fbln1/Il33",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030323","GO:0030323","respiratory tube development","6/61","222/23174",2.58433118462602e-05,0.00103546068494772,0.000696628500155989,"Meg3/Tgfbr2/Igfbp5/Wnt2/Gpc3/Klf2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:00422741","GO:0042274","ribosomal small subunit biogenesis","4/61","65/23174",2.60836610736683e-05,0.00103546068494772,0.000696628500155989,"Rps27/Rpl38/Rps28/Rps21",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048732","GO:0048732","gland development","8/61","467/23174",2.95836265506725e-05,0.00114771023913632,0.000772146807817792,"Mmp2/Meg3/Cdkn1c/Tgfbr2/Igfbp5/Sema3c/Gja1/Esr1",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0009952","GO:0009952","anterior/posterior pattern specification","6/61","230/23174",3.15187625240502e-05,0.00119561172507897,0.000804373565233655,"Sfrp2/Sema3c/Wnt2/Hoxc10/Gpc3/Zbtb16",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0033002","GO:0033002","muscle cell proliferation","6/61","234/23174",3.47101579626898e-05,0.00128804868787634,0.000866562524880882,"Mmp2/Tgfbr2/Igfbp5/Gja1/Esr1/Wnt2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0106106","GO:0106106","cold-induced thermogenesis","5/61","142/23174",3.63400623836286e-05,0.00128877473597318,0.000867050989391511,"Il4ra/Mfap2/Plac8/Gja1/Hoxc10",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","5/61","142/23174",3.63400623836286e-05,0.00128877473597318,0.000867050989391511,"Il4ra/Mfap2/Plac8/Gja1/Hoxc10",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0042733","GO:0042733","embryonic digit morphogenesis","4/61","71/23174",3.6994705367713e-05,0.00128877473597318,0.000867050989391511,"Sfrp2/Gja1/Osr2/Zbtb16",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","3/61","25/23174",3.82981205474626e-05,0.00130749783549037,0.000879647358258563,"Sfrp2/Gpc3/Sfrp4",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001763","GO:0001763","morphogenesis of a branching structure","6/61","240/23174",3.99794790571388e-05,0.00133813668138306,0.000900260302401206,"Tgfbr2/Sfrp2/Sema3c/Esr1/Wnt2/Gpc3",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001701","GO:0001701","in utero embryonic development","8/61","498/23174",4.66062864976869e-05,0.00152069084079873,0.00102307754898493,"Xist/Meg3/Cdkn1c/Tgfbr2/Gja1/Wnt2/Atp1b1/Klf2",8,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0022612","GO:0022612","gland morphogenesis","5/61","150/23174",4.7215357095684e-05,0.00152069084079873,0.00102307754898493,"Mmp2/Tgfbr2/Igfbp5/Sema3c/Esr1",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0060541","GO:0060541","respiratory system development","6/61","251/23174",5.1298679084843e-05,0.0016216082444042,0.00109097190802268,"Meg3/Tgfbr2/Igfbp5/Wnt2/Gpc3/Klf2",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1901862","GO:1901862","negative regulation of muscle tissue development","4/61","78/23174",5.35693682282749e-05,0.00163855315015722,0.00110237195869733,"Tgfbr2/Igfbp5/Pi16/Gja1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0003002","GO:0003002","regionalization","7/61","372/23174",5.37545263086141e-05,0.00163855315015722,0.00110237195869733,"Sfrp2/Sema3c/Wnt2/Hoxc10/Nbl1/Gpc3/Zbtb16",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1990845","GO:1990845","adaptive thermogenesis","5/61","155/23174",5.51918467852691e-05,0.00165285056951674,0.0011119908558214,"Il4ra/Mfap2/Plac8/Gja1/Hoxc10",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048705","GO:0048705","skeletal system morphogenesis","6/61","262/23174",6.5052615775025e-05,0.00190540140949204,0.00128189987836821,"Mmp2/Tgfbr2/Sfrp2/Col14a1/Osr2/Sfrp4",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","3/61","30/23174",6.69736875041138e-05,0.00190540140949204,0.00128189987836821,"Tgfbr2/Pi16/Gja1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0061117","GO:0061117","negative regulation of heart growth","3/61","30/23174",6.69736875041138e-05,0.00190540140949204,0.00128189987836821,"Tgfbr2/Pi16/Gja1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000146","GO:2000146","negative regulation of cell motility","6/61","280/23174",9.37853850080483e-05,0.00262445331489735,0.00176565755036722,"Igfbp5/Sfrp2/Nbl1/Nav3/Fbln1/Il33",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","3/61","34/23174",9.7974705733477e-05,0.00269746488204912,0.00181477765628563,"Osr2/Gpc3/Zbtb16",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","5/61","176/23174",0.000100661952315828,0.00271492738204258,0.00182652592964478,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:00021811","GO:0002181","cytoplasmic translation","4/61","92/23174",0.000102090815116466,0.00271492738204258,0.00182652592964478,"Rpl39/Rpl38/Rps28/Rps21",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0071695","GO:0071695","anatomical structure maturation","5/61","177/23174",0.000103380363112342,0.00271492738204258,0.00182652592964478,"Mmp2/Cdkn1c/Gja1/Myoc/Klf2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","4/61","93/23174",0.000106470107462107,0.00275370414299721,0.00185261383159742,"Sfrp2/Nbl1/Gpc3/Sfrp4",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001659","GO:0001659","temperature homeostasis","5/61","179/23174",0.000108986215884312,0.00277670851514209,0.00186809051892827,"Il4ra/Mfap2/Plac8/Gja1/Hoxc10",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048634","GO:0048634","regulation of muscle organ development","5/61","180/23174",0.000111875241061965,0.00280839759548198,0.00188941003093814,"Tgfbr2/Pi16/Gja1/Col14a1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","4/61","96/23174",0.00012042680160726,0.00296616560792043,0.0019955518627578,"Il4ra/Mfap2/Plac8/Gja1",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0050673","GO:0050673","epithelial cell proliferation","7/61","424/23174",0.000121635379352332,0.00296616560792043,0.0019955518627578,"Igfbp5/Sfrp2/Gja1/Esr1/Wnt2/Osr2/Gpc3",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","5/61","184/23174",0.000124024058987847,0.002981817868905,0.00200608225879527,"Tgfbr2/Sfrp2/Esr1/Wnt2/Gpc3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048771","GO:0048771","tissue remodeling","5/61","192/23174",0.000151337873826096,0.00358796875862703,0.00241388333836654,"Mmp2/Igfbp5/Sema3c/Gja1/Klf6",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0045778","GO:0045778","positive regulation of ossification","4/61","103/23174",0.000158093844340941,0.00369679715465735,0.00248709998811776,"Sfrp2/Gja1/Osr2/Zbtb16",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0042136","GO:0042136","neurotransmitter biosynthetic process","4/61","104/23174",0.00016409556983675,0.00378528564474773,0.00254663252762296,"Esr1/Daglb/Klf2/Ptx3",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0014897","GO:0014897","striated muscle hypertrophy","4/61","105/23174",0.000170260295239353,0.00386905411040607,0.00260298956892857,"Igfbp5/Pi16/Col14a1/Myoc",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0055026","GO:0055026","negative regulation of cardiac muscle tissue development","3/61","41/23174",0.000172260171289315,0.00386905411040607,0.00260298956892857,"Tgfbr2/Pi16/Gja1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0014896","GO:0014896","muscle hypertrophy","4/61","107/23174",0.00018308929854843,0.00405224085937574,0.00272623240377327,"Igfbp5/Pi16/Col14a1/Myoc",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0046621","GO:0046621","negative regulation of organ growth","3/61","42/23174",0.000185163905700825,0.00405224085937574,0.00272623240377327,"Tgfbr2/Pi16/Gja1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","4/61","108/23174",0.000189758880169552,0.00410023301834716,0.00275852016342414,"Tgfbr2/Esr1/Klf2/Ptx3",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","4/61","111/23174",0.000210819989426899,0.00449837152439646,0.00302637642716772,"Sfrp2/Esr1/Wnt2/Gpc3",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0051216","GO:0051216","cartilage development","5/61","209/23174",0.000224504184971558,0.00473121782403024,0.00318302879537323,"Tgfbr2/Sfrp2/Col14a1/Osr2/Zbtb16",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0002063","GO:0002063","chondrocyte development","3/61","45/23174",0.00022759233087694,0.00473780620496264,0.00318746127068988,"Tgfbr2/Sfrp2/Col14a1",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0008406","GO:0008406","gonad development","5/61","214/23174",0.000250436680557581,0.00515054715315411,0.00346514164221079,"Mmp2/Sfrp2/Gja1/Esr1/Ptx3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0043500","GO:0043500","muscle adaptation","4/61","117/23174",0.000257920889612902,0.00518896883457698,0.00349099065675299,"Igfbp5/Pi16/Col14a1/Myoc",4,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","3/61","47/23174",0.000259099407553729,0.00518896883457698,0.00349099065675299,"Esr1/Klf2/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048762","GO:0048762","mesenchymal cell differentiation","5/61","216/23174",0.000261424323241723,0.00518896883457698,0.00349099065675299,"Tgfbr2/Sfrp2/Sema3c/Gja1/Wnt2",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0045137","GO:0045137","development of primary sexual characteristics","5/61","218/23174",0.000272774925209205,0.00535097875876937,0.00359998632616001,"Mmp2/Sfrp2/Gja1/Esr1/Ptx3",5,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","3/61","48/23174",0.000275855964131051,0.00535097875876937,0.00359998632616001,"Esr1/Klf2/Ptx3",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","3/61","49/23174",0.000293297214015459,0.00553465322058086,0.00372355728033406,"Il4ra/Tgfbr2/Zbtb16",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0048568","GO:0048568","embryonic organ development","7/61","490/23174",0.000294590806586494,0.00553465322058086,0.00372355728033406,"Xist/Cdkn1c/Tgfbr2/Rpl38/Gja1/Wnt2/Osr2",7,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0001655","GO:0001655","urogenital system development","6/61","346/23174",0.000295051811993473,0.00553465322058086,0.00372355728033406,"Mmp2/Cdkn1c/Esr1/Osr2/Gpc3/Zbtb16",6,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
"GO:0035137","GO:0035137","hindlimb morphogenesis","3/61","50/23174",0.000311435038735962,0.00571633990454072,0.00384579091410226,"Osr2/Gpc3/Zbtb16",3,"Adipose","Adipose_Adipose_stem_cell","Adipose_stem_cell","down"
