"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","Cell_type","change"
"160","GO:0072001","GO:0072001","renal system development","5/46","302/23174",0.000321788622874792,0.00754553065689737,0.00445987740475589,"Agt/Ace/Lamb2/Bmper/Osr1",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"161","GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","4/46","166/23174",0.000327737310198185,0.00757758824208905,0.00447882542926848,"Igf1/Cyba/Lbp/Hspb1",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"162","GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","3/46","68/23174",0.000335127353712116,0.00757758824208905,0.00447882542926848,"Igf1/Agt/Ptx3",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"163","GO:0033674","GO:0033674","positive regulation of kinase activity","6/46","475/23174",0.000335940884294785,0.00757758824208905,0.00447882542926848,"Igf1/Agt/Trf/Ace/Gadd45g/Egfr",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"164","GO:0048659","GO:0048659","smooth muscle cell proliferation","4/46","168/23174",0.000342977146294035,0.00757758824208905,0.00447882542926848,"Igf1/Cyba/Agt/Egfr",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"165","GO:0072224","GO:0072224","metanephric glomerulus development","2/46","14/23174",0.000345486932091878,0.00757758824208905,0.00447882542926848,"Lamb2/Osr1",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"166","GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","3/46","69/23174",0.000349874668969755,0.00757758824208905,0.00447882542926848,"Igf1/Agt/Egfr",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"167","GO:0045927","GO:0045927","positive regulation of growth","5/46","308/23174",0.000352156916663515,0.00757758824208905,0.00447882542926848,"Igf1/Cyba/Agt/Map1b/Egfr",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"168","GO:0048871","GO:0048871","multicellular organismal homeostasis","6/46","485/23174",0.000375312537970485,0.0079819375807909,0.00471782100973915,"Trf/Adamts5/Aldh1a1/Fabp4/Gadd45g/Egfr",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"169","GO:0045807","GO:0045807","positive regulation of endocytosis","4/46","173/23174",0.00038329203461536,0.00805794403806314,0.00476274554809407,"Cyba/Trf/Lbp/Ptx3",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"170","GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","5/46","316/23174",0.00039597145766196,0.00815051226443478,0.0048174591209315,"Plpp3/Igf1/Agt/Ace/Egfr",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"171","GO:0032651","GO:0032651","regulation of interleukin-1 beta production","3/46","72/23174",0.000396607759176979,0.00815051226443478,0.0048174591209315,"Igf1/S1pr3/Hspb1",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"172","GO:00100351","GO:0010035","response to inorganic substance","6/46","493/23174",0.000409344472133735,0.00830934552223818,0.00491133944423965,"Cp/Hp/Trf/Fabp4/Egfr/Mt2",6,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"173","GO:0018212","GO:0018212","peptidyl-tyrosine modification","5/46","319/23174",0.000413422877268275,0.00830934552223818,0.00491133944423965,"Plpp3/Igf1/Agt/Ace/Egfr",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"174","GO:00016591","GO:0001659","temperature homeostasis","4/46","179/23174",0.000436018752296083,0.00860592583061692,0.00508663683234645,"Adamts5/Aldh1a1/Fabp4/Gadd45g",4,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"175","GO:0070371","GO:0070371","ERK1 and ERK2 cascade","5/46","323/23174",0.00043758944901442,0.00860592583061692,0.00508663683234645,"Igf1/Agt/Trf/Bmper/Egfr",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"176","GO:0050766","GO:0050766","positive regulation of phagocytosis","3/46","75/23174",0.000447178716751446,0.0087009560950893,0.0051428056226622,"Cyba/Lbp/Ptx3",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"177","GO:0006809","GO:0006809","nitric oxide biosynthetic process","3/46","76/23174",0.00046491074688307,0.00895075532683301,0.0052904524880766,"Igf1/Agt/Ptx3",3,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"178","GO:0052548","GO:0052548","regulation of endopeptidase activity","5/46","332/23174",0.00049586057295982,0.00944717695774491,0.00558386851348394,"Serpine2/Igf1/Agt/Dpep1/Serpina3n",5,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"179","GO:0042535","GO:0042535","positive regulation of tumor necrosis factor biosynthetic process","2/46","17/23174",0.000514376947434897,0.00969892202946832,0.00573266549121693,"Lbp/Hspb1",2,"Adipose","Adipose_Preadipocyte_1","Preadipocyte_1","Positive"
"180","GO:0042447","GO:0042447","hormone catabolic process","3/29","18/23174",1.41964370447953e-06,0.00161129560458426,0.000993750593135668,"Sult1e1/Ace/Hsd11b1",3,"Adipose","Adipose_Preadipocyte_2","Preadipocyte_2","Positive"
"230","GO:0034109","GO:0034109","homotypic cell-cell adhesion","2/3","68/23174",2.54036584293469e-05,0.00553799753759761,0.000481332475503414,"Serpine2/Ptpru",2,"Adrenal","Adrenal_Endothelial_3","Endothelial_3","Positive"
"231","GO:0018119","GO:0018119","peptidyl-cysteine S-nitrosylation","2/13","14/23174",2.63349935627698e-05,0.00486706316926138,0.00242957032866005,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"232","GO:0070486","GO:0070486","leukocyte aggregation","2/13","14/23174",2.63349935627698e-05,0.00486706316926138,0.00242957032866005,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"233","GO:0017014","GO:0017014","protein nitrosylation","2/13","15/23174",3.03769153257864e-05,0.00486706316926138,0.00242957032866005,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"234","GO:00716211","GO:0071621","granulocyte chemotaxis","3/13","123/23174",4.0140727169166e-05,0.00486706316926138,0.00242957032866005,"S100a9/S100a8/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"235","GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","2/13","20/23174",5.48808367354016e-05,0.00522403626622874,0.00260776634016844,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"236","GO:00975301","GO:0097530","granulocyte migration","3/13","146/23174",6.68927693312239e-05,0.00522403626622874,0.00260776634016844,"S100a9/S100a8/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"237","GO:00427373","GO:0042737","drug catabolic process","3/13","152/23174",7.53984615744354e-05,0.00522403626622874,0.00260776634016844,"Hba-a1/Hbb-bt/Chil3",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"238","GO:0097237","GO:0097237","cellular response to toxic substance","3/13","169/23174",0.000103268591493671,0.00607468409088533,0.00303239791840179,"Lcn2/Actb/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"239","GO:0002262","GO:0002262","myeloid cell homeostasis","3/13","176/23174",0.000116458041078093,0.00607468409088533,0.00303239791840179,"Hba-a2/Hba-a1/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"240","GO:0042744","GO:0042744","hydrogen peroxide catabolic process","2/13","30/23174",0.00012525121836877,0.00607468409088533,0.00303239791840179,"Hba-a1/Hbb-bt",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"241","GO:00140021","GO:0014002","astrocyte development","2/13","36/23174",0.000181054218274604,0.00742306483122351,0.00370549085443604,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"242","GO:0097529","GO:0097529","myeloid leukocyte migration","3/13","207/23174",0.000188058124835289,0.00742306483122351,0.00370549085443604,"S100a9/S100a8/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"243","GO:0030595","GO:0030595","leukocyte chemotaxis","3/13","211/23174",0.000198968748053414,0.00742306483122351,0.00370549085443604,"S100a9/S100a8/Anxa1",3,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"244","GO:0048821","GO:0048821","erythrocyte development","2/13","40/23174",0.000223878807672631,0.00775580155151614,0.00387158840336128,"Hba-a2/Hba-a1",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"245","GO:0018198","GO:0018198","peptidyl-cysteine modification","2/13","46/23174",0.00029650648044285,0.00958704286765214,0.00478571863170915,"S100a9/S100a8",2,"Bonemarrow","Bonemarrow_Neutrophil_5","Neutrophil_5","Positive"
"246","GO:00424471","GO:0042447","hormone catabolic process","2/7","18/23174",1.19387179651009e-05,0.00331896359429804,0.00140751201272768,"Hsd11b1/Ace",2,"Heart","Heart_Fibroblast_1","Fibroblast_1","Positive"
"247","GO:0006739","GO:0006739","NADP metabolic process","2/7","34/23174",4.36746194146614e-05,0.00607077209863794,0.0025745038812853,"Hsd11b1/Fmo2",2,"Heart","Heart_Fibroblast_1","Fibroblast_1","Positive"
"248","GO:00550781","GO:0055078","sodium ion homeostasis","2/7","53/23174",0.000106986183321482,0.00991405298779065,0.00420436930947578,"Ace/C7",2,"Heart","Heart_Fibroblast_1","Fibroblast_1","Positive"
"249","GO:00424472","GO:0042447","hormone catabolic process","2/5","18/23174",5.69034094500255e-06,0.00106978409766048,0.000329440791552779,"Ace/Hsd11b1",2,"Heart","Heart_Fibroblast_2","Fibroblast_2","Positive"
"250","GO:00550782","GO:0055078","sodium ion homeostasis","2/5","53/23174",5.10955560202497e-05,0.00480298226590347,0.0014790818847967,"C7/Ace",2,"Heart","Heart_Fibroblast_2","Fibroblast_2","Positive"
"251","GO:00424473","GO:0042447","hormone catabolic process","2/5","18/23174",5.69034094500255e-06,0.00120635228034054,0.000389339117289648,"Hsd11b1/Ace",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","Positive"
"268","GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","4/4","94/23174",2.53833220861442e-10,1.15090000567978e-08,2.01912281698207e-09,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"269","GO:0050829","GO:0050829","defense response to Gram-negative bacterium","4/4","109/23174",4.63071800858777e-10,1.15090000567978e-08,2.01912281698207e-09,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"270","GO:0019730","GO:0019730","antimicrobial humoral response","4/4","115/23174",5.75450002839889e-10,1.15090000567978e-08,2.01912281698207e-09,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"271","GO:0050830","GO:0050830","defense response to Gram-positive bacterium","4/4","128/23174",8.87978984151795e-10,1.33196847622769e-08,2.33678680039946e-09,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"272","GO:0035821","GO:0035821","modification of morphology or physiology of other organism","4/4","158/23174",2.08027847122008e-09,2.4963341654641e-08,4.37953362362123e-09,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"273","GO:0051673","GO:0051673","membrane disruption in other organism","3/4","43/23174",2.37712574200711e-08,2.37712574200711e-07,4.17039603860897e-08,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"274","GO:0002227","GO:0002227","innate immune response in mucosa","3/4","56/23174",5.33718195233321e-08,4.06180141017656e-07,7.12596738627466e-08,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"275","GO:0006959","GO:0006959","humoral immune response","4/4","355/23174",5.41573521356874e-08,4.06180141017656e-07,7.12596738627466e-08,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"276","GO:0002385","GO:0002385","mucosal immune response","3/4","70/23174",1.05348023336622e-07,5.52394932273713e-07,9.69113916269671e-08,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"277","GO:0044419","GO:0044419","interspecies interaction between organisms","4/4","419/23174",1.05372705040443e-07,5.52394932273713e-07,9.69113916269671e-08,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"278","GO:0042742","GO:0042742","defense response to bacterium","4/4","425/23174",1.11561936372832e-07,5.52394932273713e-07,9.69113916269671e-08,"Defa30/Defa24/AY761184/Reg3b",4,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"279","GO:0002251","GO:0002251","organ or tissue specific immune response","3/4","72/23174",1.14770706864877e-07,5.52394932273713e-07,9.69113916269671e-08,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"280","GO:0019731","GO:0019731","antibacterial humoral response","3/4","73/23174",1.19685568659304e-07,5.52394932273713e-07,9.69113916269671e-08,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"281","GO:0071222","GO:0071222","cellular response to lipopolysaccharide","3/4","281/23174",6.99288125893126e-06,2.99694911097054e-05,5.25780545784305e-06,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"282","GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","3/4","289/23174",7.60757657556426e-06,3.04303063022571e-05,5.33865022846615e-06,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"283","GO:0071216","GO:0071216","cellular response to biotic stimulus","3/4","311/23174",9.48074369452502e-06,3.55527888544688e-05,6.23733137797699e-06,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"284","GO:0032496","GO:0032496","response to lipopolysaccharide","3/4","358/23174",1.44575674347945e-05,5.10267085933924e-05,8.95205413919166e-06,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"285","GO:0002237","GO:0002237","response to molecule of bacterial origin","3/4","376/23174",1.67466773590512e-05,5.58222578635041e-05,9.79337857254459e-06,"Defa30/Defa24/AY761184",3,"Intestine","Intestine_Enterocyte_1","Enterocyte_1","Positive"
"286","GO:0071353","GO:0071353","cellular response to interleukin-4","3/11","29/23174",2.88756675823735e-07,6.05330451393896e-05,3.43820969459722e-05,"Rps2/Rplp0/Hsp90ab1",3,"Intestine","Intestine_Paneth","Paneth","Positive"
"287","GO:0070670","GO:0070670","response to interleukin-4","3/11","31/23174",3.55032522811669e-07,6.05330451393896e-05,3.43820969459722e-05,"Rps2/Rplp0/Hsp90ab1",3,"Intestine","Intestine_Paneth","Paneth","Positive"
"288","GO:0002181","GO:0002181","cytoplasmic translation","3/11","92/23174",9.76317870649749e-06,0.00110974797963855,0.000630324519998435,"Rps2/Rplp0/Rpl15",3,"Intestine","Intestine_Paneth","Paneth","Positive"
"289","GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","4/11","427/23174",3.38505658619732e-05,0.00288576073973321,0.00163908003121133,"Rps2/Rplp0/Rps17/Hsp90ab1",4,"Intestine","Intestine_Paneth","Paneth","Positive"
"290","GO:0022618","GO:0022618","ribonucleoprotein complex assembly","3/11","222/23174",0.000135215827661387,0.00909148036136221,0.00516385981321391,"Rps2/Rplp0/Hsp90ab1",3,"Intestine","Intestine_Paneth","Paneth","Positive"
"291","GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","3/11","235/23174",0.000159967396387605,0.00909148036136221,0.00516385981321391,"Rps2/Rplp0/Hsp90ab1",3,"Intestine","Intestine_Paneth","Paneth","Positive"
"300","GO:00427382","GO:0042738","exogenous drug catabolic process","2/4","54/23174",3.18813926066934e-05,0.00130713709687443,0.000335593606386246,"Cyp4b1/Cyp2e1",2,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","Positive"
"301","GO:1901568","GO:1901568","fatty acid derivative metabolic process","2/4","131/23174",0.000188865954631052,0.0034745257035112,0.000892047677409808,"Acsm2/Cyp2e1",2,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","Positive"
"302","GO:00427376","GO:0042737","drug catabolic process","2/4","152/23174",0.000254233588061795,0.0034745257035112,0.000892047677409808,"Cyp4b1/Cyp2e1",2,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","Positive"
"303","GO:00427383","GO:0042738","exogenous drug catabolic process","2/5","54/23174",5.30561849400004e-05,0.00323642728134003,0.000949426467347376,"Cyp4b1/Cyp2e1",2,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","Positive"
"304","GO:19015681","GO:1901568","fatty acid derivative metabolic process","2/5","131/23174",0.000313609349823493,0.00857855023934893,0.00251657211508079,"Acsm2/Cyp2e1",2,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","Positive"
"305","GO:00427377","GO:0042737","drug catabolic process","2/5","152/23174",0.000421895913410603,0.00857855023934893,0.00251657211508079,"Cyp4b1/Cyp2e1",2,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","Positive"
"306","GO:00066311","GO:0006631","fatty acid metabolic process","4/8","373/23174",4.39314849024836e-06,0.000975278964835136,0.000374573713379071,"Acsm2/Cyp2e1/Slc27a2/Ggt1",4,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
"307","GO:19015682","GO:1901568","fatty acid derivative metabolic process","3/8","131/23174",9.68355129436688e-06,0.00107487419367472,0.000412825081496693,"Acsm2/Cyp2e1/Ggt1",3,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
"308","GO:0008202","GO:0008202","steroid metabolic process","3/8","293/23174",0.000106888268470744,0.00721039669250974,0.00276928464719435,"Cyp26b1/Cyp2e1/Slc27a2",3,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
"309","GO:0006721","GO:0006721","terpenoid metabolic process","2/8","58/23174",0.000170717388101176,0.00721039669250974,0.00276928464719435,"Cyp26b1/Cyp2e1",2,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
"310","GO:0046394","GO:0046394","carboxylic acid biosynthetic process","3/8","358/23174",0.000193278643725972,0.00721039669250974,0.00276928464719435,"Acsm2/Slc27a2/Ggt1",3,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
"311","GO:0016053","GO:0016053","organic acid biosynthetic process","3/8","359/23174",0.000194875586284047,0.00721039669250974,0.00276928464719435,"Acsm2/Slc27a2/Ggt1",3,"Kidney","Kidney_Endothelial_2","Endothelial_2","Positive"
