"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:0043903","GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","6/58","216/23174",1.65277254101122e-05,0.0027973175256615,0.00212903199690788,"Lgals1/Apoe/Ppib/Ifitm3/Ppia/Ifitm2",6,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:1903900","GO:1903900","regulation of viral life cycle","5/58","145/23174",3.14022159934818e-05,0.00472428893946382,0.00359564555059868,"Lgals1/Ppib/Ifitm3/Ppia/Ifitm2",5,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0048524","GO:0048524","positive regulation of viral process","4/58","81/23174",5.09028123491607e-05,0.00689224079207636,0.00524566876735035,"Lgals1/Apoe/Ppib/Ppia",4,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0042026","GO:0042026","protein refolding","3/58","30/23174",5.75704434618811e-05,0.00708639822248973,0.00539344154537623,"Ppib/Ppia/Hspa1a",3,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0055072","GO:0055072","iron ion homeostasis","4/58","86/23174",6.43696800027581e-05,0.00719580865856967,0.00547671357905598,"Ftl1/Fth1/Atp13a2/Slc11a1",4,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0016032","GO:0016032","viral process","6/58","279/23174",6.90882662935049e-05,0.00719580865856967,0.00547671357905598,"Lgals1/Apoe/Ppib/Ifitm3/Ppia/Ifitm2",6,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0046596","GO:0046596","regulation of viral entry into host cell","3/58","33/23174",7.69541304112014e-05,0.00744256375548334,0.00566451832124558,"Lgals1/Ifitm3/Ifitm2",3,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:0045069","GO:0045069","regulation of viral genome replication","4/58","94/23174",9.10724377978567e-05,0.00822080538521986,0.00625683625291942,"Ppib/Ifitm3/Ppia/Ifitm2",4,"Adipose","Adipose_Macrophage_2","Macrophage_2","up"
"GO:00198861","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","4/53","14/23174",2.39888405707119e-08,1.71937139950418e-05,1.24061045420988e-05,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00343411","GO:0034341","response to interferon-gamma","7/53","137/23174",2.65745193122748e-08,1.71937139950418e-05,1.24061045420988e-05,"Capg/H2-Eb1/Ccl6/Ccl8/Ccl2/H2-Ab1/H2-Aa",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00024951","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","4/53","19/23174",9.21050806414454e-08,2.974560984709e-05,2.14629105461391e-05,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0030593","GO:0030593","neutrophil chemotaxis","6/53","100/23174",1.08087596008103e-07,2.974560984709e-05,2.14629105461391e-05,"Ccl6/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00025041","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","4/53","20/23174",1.14936668651816e-07,2.974560984709e-05,2.14629105461391e-05,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","5/53","60/23174",2.5600666251802e-07,4.92386453281941e-05,3.55280878598456e-05,"Ccl6/Pf4/Ccl8/Cxcl2/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00024781","GO:0002478","antigen processing and presentation of exogenous peptide antigen","4/53","25/23174",2.9756425784382e-07,4.92386453281941e-05,3.55280878598456e-05,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1990266","GO:1990266","neutrophil migration","6/53","119/23174",3.04412026758542e-07,4.92386453281941e-05,3.55280878598456e-05,"Ccl6/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0071621","GO:0071621","granulocyte chemotaxis","6/53","123/23174",3.70188832494333e-07,5.32249276941852e-05,3.840438531257e-05,"Ccl6/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0097529","GO:0097529","myeloid leukocyte migration","7/53","207/23174",4.46053374645139e-07,5.55040113544042e-05,4.00488555042354e-05,"Ccl6/Aif1/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0030595","GO:0030595","leukocyte chemotaxis","7/53","211/23174",5.07455489208109e-07,5.55040113544042e-05,4.00488555042354e-05,"Ccl6/Aif1/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1990868","GO:1990868","response to chemokine","5/53","70/23174",5.57613715306998e-07,5.55040113544042e-05,4.00488555042354e-05,"Ccl6/Pf4/Ccl8/Cxcl2/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1990869","GO:1990869","cellular response to chemokine","5/53","70/23174",5.57613715306998e-07,5.55040113544042e-05,4.00488555042354e-05,"Ccl6/Pf4/Ccl8/Cxcl2/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","9/53","448/23174",7.25932850011494e-07,6.3205133057111e-05,4.56055910043581e-05,"Crlf2/Rps3/Ctsc/C1qa/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",9,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00198841","GO:0019884","antigen processing and presentation of exogenous antigen","4/53","31/23174",7.32671557849045e-07,6.3205133057111e-05,4.56055910043581e-05,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0050867","GO:0050867","positive regulation of cell activation","9/53","463/23174",9.53936286477092e-07,7.71495971688349e-05,5.56672030332356e-05,"Crlf2/Rps3/Ctsc/C1qa/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",9,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0097530","GO:0097530","granulocyte migration","6/53","146/23174",1.01462272927021e-06,7.72306948044504e-05,5.57257189388656e-05,"Ccl6/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0006959","GO:0006959","humoral immune response","8/53","355/23174",1.36228410879981e-06,9.79330909326088e-05,7.06635090354055e-05,"C1qb/C1qa/Cfp/C1qc/Pf4/Cxcl2/Ccl2/H2-Ab1",8,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0045785","GO:0045785","positive regulation of cell adhesion","8/53","410/23174",3.96137698226841e-06,0.000269790621845017,0.000194667112646653,"Ninj1/Rps3/S100a10/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",8,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0050870","GO:0050870","positive regulation of T cell activation","6/53","187/23174",4.26829620808394e-06,0.000276158764663031,0.000199262038766866,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0060326","GO:0060326","cell chemotaxis","7/53","299/23174",5.14585699757251e-06,0.00031708280737423,0.000228790734679038,"Ccl6/Aif1/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0071346","GO:0071346","cellular response to interferon-gamma","5/53","115/23174",6.54260920045419e-06,0.000384674203872332,0.000277561229020384,"Capg/Ccl6/Ccl8/Ccl2/H2-Ab1",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/53","203/23174",6.83733128984824e-06,0.000384674203872332,0.000277561229020384,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0002548","GO:0002548","monocyte chemotaxis","4/53","55/23174",7.62572148738203e-06,0.000411153483528015,0.000296667322776661,"Ccl6/Aif1/Ccl8/Ccl2",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","7/53","338/23174",1.1434318673852e-05,0.000591224910689606,0.000426597653771806,"Crlf2/Ccl6/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0050900","GO:0050900","leukocyte migration","7/53","340/23174",1.18793258716613e-05,0.000591224910689606,0.000426597653771806,"Ccl6/Aif1/Pf4/Cd74/Ccl8/Cxcl2/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00482451","GO:0048245","eosinophil chemotaxis","3/53","20/23174",1.25272623387604e-05,0.000600380646902073,0.000433203964697095,"Ccl6/Ccl8/Ccl2",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00480021","GO:0048002","antigen processing and presentation of peptide antigen","4/53","68/23174",1.78133582121646e-05,0.000823231625947892,0.000594001832112406,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","6/53","242/23174",1.85603648538036e-05,0.000828176280028339,0.000597569641572551,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00726771","GO:0072677","eosinophil migration","3/53","24/23174",2.20979484565502e-05,0.0009531581767592,0.000687750185296844,"Ccl6/Ccl8/Ccl2",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","6/53","259/23174",2.71918532589559e-05,0.00113504058442222,0.000818987227188246,"Crlf2/C1qb/C1qa/C1qc/Cd74/H2-Ab1",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0019724","GO:0019724","B cell mediated immunity","6/53","262/23174",2.9005007673719e-05,0.00117288999780601,0.000846297427848313,"Crlf2/C1qb/C1qa/C1qc/Cd74/H2-Ab1",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0071674","GO:0071674","mononuclear cell migration","4/53","83/23174",3.91894538469822e-05,0.00153670161448469,0.00110880528109324,"Ccl6/Aif1/Ccl8/Ccl2",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","6/53","287/23174",4.82236603607482e-05,0.0018013743518412,0.00129977959007821,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0002449","GO:0002449","lymphocyte mediated immunity","7/53","424/23174",4.87234175536646e-05,0.0018013743518412,0.00129977959007821,"Crlf2/C1qb/Ctsc/C1qa/C1qc/Cd74/H2-Ab1",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0034612","GO:0034612","response to tumor necrosis factor","5/53","179/23174",5.52579234259893e-05,0.00198621535870084,0.0014331514058144,"Rps3/Cd14/Ccl6/Ccl8/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/53","440/23174",6.15191599549898e-05,0.00215150791842586,0.00155241806202207,"Crlf2/C1qb/Ctsc/C1qa/C1qc/Cd74/H2-Ab1",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0001819","GO:0001819","positive regulation of cytokine production","7/53","445/23174",6.60400814874214e-05,0.00220049193529058,0.0015877624230072,"Crlf2/Rps3/Cd14/Aif1/Pf4/Cd74/Ccl2",7,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0050863","GO:0050863","regulation of T cell activation","6/53","304/23174",6.63208543093761e-05,0.00220049193529058,0.0015877624230072,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0072676","GO:0072676","lymphocyte migration","4/53","97/23174",7.21661039441346e-05,0.00233457346259275,0.00168450879469598,"Ccl6/Aif1/Ccl8/Ccl2",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","6/53","319/23174",8.64646914845797e-05,0.00272891001904991,0.00196904188310198,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0001774","GO:0001774","microglial cell activation","3/53","41/23174",0.000113231198973004,0.00333939253027192,0.00240953483637126,"Ctsc/C1qa/Aif1",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","3/53","41/23174",0.000113231198973004,0.00333939253027192,0.00240953483637126,"Ctsc/C1qa/Aif1",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00198821","GO:0019882","antigen processing and presentation","4/53","109/23174",0.000113549668726402,0.00333939253027192,0.00240953483637126,"H2-Eb1/Cd74/H2-Ab1/H2-Aa",4,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0043547","GO:0043547","positive regulation of GTPase activity","5/53","217/23174",0.000136869825097819,0.0039338066373496,0.00283843365112592,"Rgs10/Ccl6/S100a10/Ccl8/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","5/53","218/23174",0.000139841657896508,0.0039338066373496,0.00283843365112592,"Ccl6/Apoe/Cd74/Ccl8/Ccl2",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","5/53","225/23174",0.000162053757902984,0.00446165027077578,0.00321929861724406,"Rps3/Aif1/Cd74/H2-Ab1/H2-Aa",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","5/53","227/23174",0.000168869923334033,0.0045524516832133,0.00328481627187033,"Rps3/Aif1/Cd74/H2-Ab1/H2-Aa",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0061900","GO:0061900","glial cell activation","3/53","49/23174",0.000193189189794319,0.00510177166518059,0.0036811774725577,"Ctsc/C1qa/Aif1",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","5/53","238/23174",0.000210366916614969,0.00544429580199539,0.00392832536921005,"Rps3/Aif1/Cd74/H2-Ab1/H2-Aa",5,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1903980","GO:1903980","positive regulation of microglial cell activation","2/53","10/23174",0.000228249347716527,0.00573877546628003,0.0041408068320104,"Ctsc/C1qa",2,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0048247","GO:0048247","lymphocyte chemotaxis","3/53","52/23174",0.000230615397408471,0.00573877546628003,0.0041408068320104,"Ccl6/Ccl8/Ccl2",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","6/53","394/23174",0.000271858949623297,0.00643678556237286,0.00464445521339358,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","6/53","394/23174",0.000271858949623297,0.00643678556237286,0.00464445521339358,"Rps3/Aif1/Cd74/Ccl2/H2-Ab1/H2-Aa",6,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:00025791","GO:0002579","positive regulation of antigen processing and presentation","2/53","11/23174",0.00027856259002541,0.00643678556237286,0.00464445521339358,"Cd74/H2-Ab1",2,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","2/53","11/23174",0.00027856259002541,0.00643678556237286,0.00464445521339358,"Ctsc/C1qa",2,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:0150076","GO:0150076","neuroinflammatory response","3/53","61/23174",0.000370145237967763,0.0084029462794787,0.00606313621564923,"Ctsc/C1qa/Aif1",3,"Adipose","Adipose_Macrophage_3","Macrophage_3","up"
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","9/42","471/23174",1.34814625114028e-07,0.000169866427643675,0.000115656757334666,"Spr/Hdc/Sult1e1/Nr4a2/Il4/Gch1/Plek/Inpp4b/Rapgef2",9,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","5/42","105/23174",1.29149867334037e-06,0.00066657168532359,0.000453847889338953,"Spr/Hdc/Nr4a2/Gch1/Rapgef2",5,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process","4/42","50/23174",2.01996030636124e-06,0.00066657168532359,0.000453847889338953,"Hdc/Nr4a2/Gch1/Rapgef2",4,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0006584","GO:0006584","catecholamine metabolic process","4/42","55/23174",2.97183731939054e-06,0.00066657168532359,0.000453847889338953,"Spr/Hdc/Nr4a2/Gch1",4,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0009712","GO:0009712","catechol-containing compound metabolic process","4/42","55/23174",2.97183731939054e-06,0.00066657168532359,0.000453847889338953,"Spr/Hdc/Nr4a2/Gch1",4,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","6/42","229/23174",3.39791214104226e-06,0.00066657168532359,0.000453847889338953,"Spr/Hdc/Nr4a2/Gch1/Plek/Rapgef2",6,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","5/42","130/23174",3.7031760295755e-06,0.00066657168532359,0.000453847889338953,"Rgs1/Rgs10/Ramp1/Plek/Rgs13",5,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0033008","GO:0033008","positive regulation of mast cell activation involved in immune response","3/42","22/23174",8.32240317993696e-06,0.00116513644519117,0.000793305098438435,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0043306","GO:0043306","positive regulation of mast cell degranulation","3/42","22/23174",8.32240317993696e-06,0.00116513644519117,0.000793305098438435,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0009713","GO:0009713","catechol-containing compound biosynthetic process","3/42","26/23174",1.39800690094257e-05,0.00160135335926149,0.00109031160217052,"Hdc/Nr4a2/Gch1",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0042423","GO:0042423","catecholamine biosynthetic process","3/42","26/23174",1.39800690094257e-05,0.00160135335926149,0.00109031160217052,"Hdc/Nr4a2/Gch1",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0006066","GO:0006066","alcohol metabolic process","6/42","310/23174",1.90948652006904e-05,0.00200496084607249,0.00136511536303181,"Spr/Sult1e1/Il4/Gch1/Plek/Inpp4b",6,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0033005","GO:0033005","positive regulation of mast cell activation","3/42","30/23174",2.17205281560258e-05,0.00210522042127635,0.00143337898357579,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","3/42","31/23174",2.40174120194328e-05,0.00216156708174895,0.00147174366885998,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0043304","GO:0043304","regulation of mast cell degranulation","3/42","35/23174",3.4794860561805e-05,0.00280981411018864,0.00191311487034565,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0042136","GO:0042136","neurotransmitter biosynthetic process","4/42","104/23174",3.75736673651493e-05,0.00280981411018864,0.00191311487034565,"Spr/Hdc/Il4/Gch1",4,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0033006","GO:0033006","regulation of mast cell activation involved in immune response","3/42","36/23174",3.7910190375561e-05,0.00280981411018864,0.00191311487034565,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:00435471","GO:0043547","positive regulation of GTPase activity","5/42","217/23174",4.41069003850376e-05,0.00308748302695263,0.00210217098326349,"Rgs1/Rgs10/Gpr65/Ccl2/Rapgef2",5,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0042417","GO:0042417","dopamine metabolic process","3/42","40/23174",5.21944341759457e-05,0.00346131510851008,0.00235670159852608,"Spr/Nr4a2/Gch1",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0019751","GO:0019751","polyol metabolic process","4/42","118/23174",6.15672260872278e-05,0.00387873524349535,0.00264090996111003,"Spr/Gch1/Plek/Inpp4b",4,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","3/42","45/23174",7.44924305943966e-05,0.0044695458356638,0.00304317448292899,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0002714","GO:0002714","positive regulation of B cell mediated immunity","3/42","48/23174",9.04551427891112e-05,0.00449087494457895,0.0030576968085479,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
"GO:0002891","GO:0002891","positive regulation of immunoglobulin mediated immune response","3/42","48/23174",9.04551427891112e-05,0.00449087494457895,0.0030576968085479,"Fcer1g/Il4/Fcer1a",3,"Adipose","Adipose_Mast_cell","Mast_cell","up"
